lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
dlga_merchant_quest_looters_brief:close_window|Excelente! Você encontrará os salteadores perambulando pelo campo, provavelmente tentando roubar as pessoas decentes. Mate ou capture esses indesejáveis, não me importa o que faça com eles. Pagarei uma recompensa de 40 denares por cada bando de salteadores que você destruir, até que acabe com todos eles.
dlga_merchant_quest_requested:merchant_quest_explain_2|Bem, você certamente poderia nos fazer um grande favor... Como já deve saber, alguns {s10}s cruzaram as fronteiras para atacar nossa boa gente. O {s5} está sendo pressionado por muitos de seus mais belicosos vassalos para responder a tal afronta com uma declaração de guerra total. Infelizmente, enquanto os grandes nobres desta terra se enriqueceriam com o derramamento de sangue, nós, os plebeus, nos veríamos presos em meio ao conflito e seríamos os que mais sofreriam as consequências.
dlga_merchant_quest_explain_2:merchant_quest_brief|Não digo que o {s5} deva ignorar esta agressão... longe disso! Mas se ele encomendar um de seus vassalos para responder, o círculo de provocações inevitavelmente conduzirá a situação a um enfrentamento aberto formal. Agora, se um forasteiro intervir e conseguir derrotar um nobre de {s10} em campo aberto, a honra então seria reparada e isso certamente amansaria o clamor da guerra. Se o nobre derrotado fosse um arruaceiro respeitável... {s7}... então os {s10}s fariam vista grossa disso.
dlga_merchant_quest_brief:merchant_quest_retaliate_confirm|Precisamos que enfrente e vença o {s7}. Isto não será uma tarefa fácil, e {esse estranho/essa estranha} poderia prejudicar sua relação com os {s10}s, mas ficaríamos muito agradecidos. Nós não poderíamos reconhecer uma conexão com {esse estranho/essa estranha}, mas teríamos certeza de que {ele/ela} seria generosamente recompensad{o/a}... Você poderia fazer isso?
dlga_merchant_quest_retaliate_confirm:merchant_quest_track_bandits_brief|Sim, posso fazê-lo.
dlga_merchant_quest_retaliate_confirm:merchant_pretalk|Prefiro não me envolver neste tipo de assuntos.
dlga_destroy_lair_quest_brief:merchant_quest_track_bandit_lair_choice|Os piratas sem dúvida terão seus navios atracados em uma baía bem oculta, em algum lugar ao longo da costa, preferencialmente junto a algum curso d'água. A melhor maneira de descobrir sua localização seria encontrar um grupo de piratas que pareça estar retornando a sua base para reabastecer-se, e segui-lo.
dlga_destroy_lair_quest_brief:merchant_quest_track_bandit_lair_choice.1|Bandidos como estes costumam assentar-se nas colinas à beira do deserto, normalmente próximos de algum manancial, já que tal localização lhes proporciona água e segurança. A melhor forma de descobrir sua localização seria encontrar um grupo de bandidos do deserto que pareça estar retornando a sua base para reabastecer-se, e segui-lo.
dlga_destroy_lair_quest_brief:merchant_quest_track_bandit_lair_choice.2|Bandidos como estes costumam assentar-se nas terras altas, muitas vezes sobre um declive bem acentuado, que lhes proporcione boa visibilidade sobre todo o território circundante. Isto os torna difíceis de surpreender. A melhor forma de descobrir sua localização seria encontrar um grupo de bandidos da montanha que pareça estar retornando a sua base para reabastecer-se, e segui-lo.
dlga_destroy_lair_quest_brief:merchant_quest_track_bandit_lair_choice.3|Bandidos como estes costumam assentar-se em acampamentos no meio da floresta, às vezes em pântanos. A melhor forma de descobrir sua localização seria encontrar um grupo de bandidos da floresta que pareça estar retornando a sua base para reabastecer-se, e segui-lo.
dlga_destroy_lair_quest_brief:merchant_quest_track_bandit_lair_choice.4|Bandidos como estes costumam assentar-se em acampamentos dentro das mais densas áreas da estepe, onde podem se esconder. A melhor forma de descobrir sua localização seria encontrar um grupo de bandidos da estepe que pareça estar retornando à sua base para reabastecer-se, e segui-lo.
dlga_destroy_lair_quest_brief:merchant_quest_track_bandit_lair_choice.5|Bandidos como estes costumam estabelecer seus acampamentos no meio da floresta. A melhor forma de descobrir sua localização seria encontrar um grupo de bandidos da tundra que pareça estar retornando a sua base para reabastecer-se, e segui-lo.
dlga_merchant_quest_track_bandit_lair_choice:merchant_quest_destroy_lair_brief|Certo, assim o farei.
dlga_merchant_quest_track_bandit_lair_choice:lord_pretalk|Temo que não posso aceitar esta missão agora.
dlga_merchant_quest_destroy_lair_brief:close_window|Muito bem, esperaremos notícias de seus êxitos.
dlga_merchant_quest_requested:merchant_quest_brief.1|Ouvimos dizer que {s4}, alguns viajantes na rota {reg4?para:de} {s5} foram atacados por {s7}.
dlga_merchant_quest_brief:merchant_quest_track_bandits_choice|Gostaríamos que você rastreasse estes {s4}. Os mercadores da cidade nos deram uma descrição de seu líder e prepararam uma generosa recompensa. Se você puder caçá-los e destruí-los, faremos com que seus esforços valham a pena...
dlga_merchant_quest_track_bandits_choice:merchant_quest_track_bandits_brief|Muito bem, farei isso.
dlga_merchant_quest_track_bandits_brief:close_window|Ótimo. O grupo certamente não permanecerá parado em uma mesma área, mas é possível que outros viajantes os tenham visto passar.
dlga_merchant_quest_track_bandits_choice:merchant_quest_stall|Temo que não posso aceitar este trabalho agora.
dlga_merchant_quest_requested:merchant_quest_brief.2|Está à procura de trabalho? Precisamente eu estava buscando alguém para entregar um pedido de {s4}. Talvez você possa cuidar disso...
dlga_merchant_quest_brief:merchant_quest_brief_deliver_wine|Tenho um carregamento de {s6} que deve ser entregue na taverna de {s4}. Se você puder levar {reg5} unidades de {s6} a {s4} em 7 dias, você pode ganhar {reg8} denares. O que me diz?
dlga_merchant_quest_brief_deliver_wine:merchant_quest_taken|Muito bem. Farei a entrega.
dlga_merchant_quest_brief_deliver_wine:merchant_quest_stall|Temo que não posso levar o carregamento agora.
dlga_merchant_quest_requested:merchant_quest_brief.3|Está procurando trabalho? Precisamente estava buscando alguém que escoltasse uma caravana. Talvez você possa fazê-lo...
dlga_merchant_quest_brief:escort_merchant_caravan_quest_brief|Vou enviar uma caravana mercante a {s8}. No entanto, com todos esses bandidos e desertores soltos por aí, não quero enviá-la sem uma escolta. Se puder conduzir a caravana até {s8} em 15 dias, você ganhará {reg8} denares. Mas claro, seu grupo precisa ter ao menos {reg4} pessoas para poder oferecer-lhes proteção.
dlga_escort_merchant_caravan_quest_brief:merchant_quest_taken|Está bem. Escoltarei a caravana.
dlga_escort_merchant_caravan_quest_brief:merchant_quest_stall|Temo que não tenho tantos soldados comigo.
dlga_escort_merchant_caravan_quest_brief:merchant_quest_stall.1|Sinto dizer, mas não posso fazer isso agora.
dlga_start:close_window.43|VocêPodemos percorrer sozinhos o resto do caminho. Obrigado.
dlga_start:close_window.44|Bom, estamos quase chegando à {s21}. Podemos percorrer sozinhos o resto do caminho. Aqui está seu pagamento... {reg14} denares. Obrigado por escoltar-nos. Boa sorte!
dlga_start:merchant_caravan_intro_1|Saudações. Você deve ser nossa escolta, não?
dlga_merchant_caravan_intro_1:merchant_caravan_intro_2|Sim. Meu nome é {playername} e os levarei até {s1}.
dlga_merchant_caravan_intro_2:escort_merchant_caravan_talk|Bem, é bom saber que não viajaremos sós. O que quer que façamos agora?
dlga_start:escort_merchant_caravan_talk|Eh. Chegamos até aqui... O que quer que façamos?
dlga_escort_merchant_caravan_talk:merchant_caravan_follow_lead|Siga-me. Os levarei por uma rota segura.
dlga_merchant_caravan_follow_lead:close_window|Ótimo. Estaremos bem atrás de você.
dlga_escort_merchant_caravan_talk:merchant_caravan_stay_here|Fique aqui por um tempo. Vou dar uma olhada à frente.
dlga_merchant_caravan_stay_here:close_window|Muito bem. Estaremos esperando por você aqui.
dlga_merchant_quest_requested:merchant_quest_brief.4|Na realidade, estava buscando uma pessoa capaz como você. Um grupo de bandidos particularmente problemáticos invadiram os arredores de nossa cidade e estão atacando os visitantes e nossas caravanas. Até agora eles têm evitado todos os soldados e milicianos. Se alguém não lhes tirar logo o couro, irei à falência...
dlga_merchant_quest_brief:troublesome_bandits_quest_brief|Pagarei a você {reg8} denares se der caça a esses bandidos problemáticos. É um trabalho perigoso, mas creio que você é {o homem/a pessoa} ideal para realizá-lo. O que me diz?
dlga_troublesome_bandits_quest_brief:merchant_quest_taken_bandits|Muito bem. Caçarei esses bandidos.
dlga_merchant_quest_taken_bandits:close_window|Fará isso? Esplêndido. Que tenha boa sorte.
dlga_troublesome_bandits_quest_brief:merchant_quest_stall|Desculpe. Não tenho tempo para isso agora.
dlga_merchant_quest_requested:merchant_quest_brief.5|Na verdade, eu estava procurando u{m/ma} aventureir{o/a} capaz como você. Recentemente, houve um aumento preocupante no nível de crimes relacionados a queijos. Todas as noites, ladrões entram sorrateiramente na cidade sob o manto da escuridão, roubando nossos melhores queijos e rolando-os para fora do portão! Nossa milícia parece incapaz de detê-los. Se alguém não os impedir logo, nossa reputação como queijeiros será arruinada...
dlga_merchant_quest_brief:cheese_rustlers_quest_brief|Pagarei a você {reg8} denares para caçar esses ladrões de queijo. É um trabalho perigoso, e fedorento. Mas acredito que você é {o homem/a mulher} para isso. O que me diz?
dlga_cheese_rustlers_quest_brief:merchant_quest_taken_cheese_rustlers|Tudo bem. Vou caçar esses ladrões de queijo.
dlga_merchant_quest_taken_cheese_rustlers:close_window|Você irá? Estou muito feliz em ouvir isso. Boa sorte para você.
dlga_cheese_rustlers_quest_brief:merchant_quest_stall|Desculpe. Não tenho tempo para isso agora.
dlga_merchant_quest_requested:merchant_quest_brief.6|Um dos mercadores locais está buscando por pastores que possam conduzir seu gado ao mercado de {s13}.
dlga_merchant_quest_brief:cheese_paladins_quest_brief|Pagarei a você {reg8} denares se você caçar esses ladrões de queijo. É um trabalho perigoso, e fedorento. Mas deve ser uma tarefa simples para alguém como você. O que você disse?
dlga_cheese_paladins_quest_brief:merchant_quest_taken_cheese_paladins|Tudo bem. Vou caçar esses ladrões de queijo.
dlga_merchant_quest_taken_cheese_paladins:close_window|Você irá? Estou muito feliz em ouvir isso. Boa sorte para você.
dlga_cheese_paladins_quest_brief:merchant_quest_stall|Desculpe. Não tenho tempo para isso agora.
dlga_merchant_quest_requested:merchant_quest_brief.7|Talvez você possa me ajudar. Os valentões locais estão ficando fora de controle aqui na cidade. Eles perambulam pela taverna o dia todo, irritando os clientes e provocando brigas com qualquer estranho que passe por lá. Um deles é o cunhado do capitão da guarda, então estou de mãos atadas. Suponho que você não estaria interessad{o/a} em dar-lhes uma lição?
dlga_merchant_quest_brief:bar_brawl_quest_brief|Pagarei bem se você causar um pouco de confusão fora da taverna e, no processo, administrar uma boa surra nesses malditos. O que me diz?
dlga_bar_brawl_quest_brief:merchant_quest_taken_bar_brawl|Vou lidar com isso.
dlga_bar_brawl_quest_brief:merchant_quest_stall|Não sou u{m/ma} lutado{r/ra}, senhor. Encontre outra pessoa para o seu trabalho.
dlga_merchant_quest_taken_bar_brawl:close_window|Muito bom. Estou feliz que você aceitou, {playername}. Aqui, saia dessa armadura e vista estas roupas; eles nunca cairão em nossa cilada se você parecer {um guerreiro/uma guerreira}. E me dê suas armas. {s17} Vou subir para a taverna e dizer aos rapazes que há alguém na rua insultando suas mães. Espere aqui.
dlga_merchant_quest_requested:merchant_quest_brief.8|Na verdade, estou procurando {um homem/uma ajudante} confiável que possa realizar uma missão importante. Um grupo de bandidos sequestrou a filha de um amigo meu e estão mantendo-a como prisioneira a espera de resgate. Meu amigo está pronto para pagá-los, mas ainda precisamos de alguém para levar o dinheiro para aqueles patifes e trazer a garota de volta à segurança.
dlga_merchant_quest_brief:kidnapped_girl_quest_brief|A quantia que os bandidos pedem como resgate é de {reg12} denares. Darei o dinheiro a você uma vez que aceitar a missão. Você tem 15 dias para levar o dinheiro aos bandidos, que estarão esperando próximos à aldeia de {s4}. Esses bastardos disseram que matariam a pobre moça se não lhes levassem o dinheiro a tempo. Você terá seu pagamento de {reg8} denares quando trazer a donzela de volta sã e salva.
dlga_kidnapped_girl_quest_brief:kidnapped_girl_quest_taken|Tudo bem. Levarei o dinheiro do resgate aos bandidos e retornarei com a moça.
dlga_kidnapped_girl_quest_taken:close_window|Perfeito! Sabia que poderíamos confiar em você para esta tarefa. Aqui está o dinheiro do resgate, {reg12} denares. Conte-o antes de pagá-lo. E por favor, não cometa nenhuma imprudência. Tenha em mente que o bem-estar da donzela é o mais importante...
dlga_kidnapped_girl_quest_brief:merchant_quest_stall|Sinto muito. Não tenho tempo para isso agora.
dlga_start:close_window.45|Muito obrigada por me trazer de volta! Mal posso esperar para ver minha família. Adeus.
