str_no_string|NO STRING!
str_male_name_042|Aylard
str_male_name_043|Athelardus
str_male_name_044|Amaurri
str_male_name_045|Ancelin
str_male_name_046|Alphonsins
str_male_name_047|Auguinare
str_male_name_048|Ernaldus
str_male_name_049|Arnoldus
str_male_name_050|Bardol
str_male_name_051|Audouin
str_male_name_052|Berengarius
str_male_name_053|Berengerus
str_male_name_054|Barnard
str_male_name_055|Beroldus
str_male_name_056|Beroldus
str_male_name_057|Betin
str_male_name_058|Beavis
str_male_name_059|Blayves
str_male_name_060|Botolfe
str_male_name_061|Carle
str_male_name_062|Karolus
str_male_name_063|Clarembaut
str_male_name_064|Courtois
str_male_name_065|Degarre
str_male_name_066|Droet
str_male_name_067|Dreues
str_male_name_068|Erneis
str_male_name_069|Udona
str_male_name_070|Aberardus
str_male_name_071|Heinricus
str_male_name_072|Hermannus
str_male_name_073|Cunradus
str_male_name_074|Wilhelmus
str_male_name_075|Hartmannus
str_male_name_076|Wikerus
str_male_name_077|Didericus
str_male_name_078|Wigandus
str_male_name_079|Ditmarus
str_male_name_080|Hartmudus
str_male_name_081|Meingotus
str_male_name_082|Fridebertus
str_male_name_083|Rudegerus
str_male_name_084|Wecelo
str_male_name_085|Everwinus
str_male_name_086|Fridericus
str_male_name_087|Gerhardus
str_male_name_088|Guntramus
str_male_name_089|Harpernus
str_male_name_090|Meffridus
str_male_name_091|Sifridus
str_male_name_092|Theodericus
str_male_name_093|Eberhardus
str_male_name_094|Gernandus
str_male_name_095|Johannes
str_male_name_096|Ludewicus
str_male_name_097|Ortwinus
str_male_name_098|Eginolf
str_male_name_099|Ripertus
str_male_name_100|Fretsol
str_male_name_101|Derflok
str_male_name_102|Resvero
str_male_name_103|Tupl
str_male_name_104|Carven
str_male_name_105|Stakso
str_male_name_106|Jordan
str_male_name_107|Ian
str_male_name_108|Bedvelier
str_male_name_109|Craset
str_male_name_110|Rasklip
str_male_name_111|Highol
str_male_name_112|Trevsto
str_male_name_113|Gresfolk
str_male_name_114|Ceter
str_male_name_115|Despinl
str_male_name_116|Retrosperian Loksver
str_male_name_117|Reftovlom
str_male_name_118|Ikargo
str_male_name_119|Fretonsk
str_male_name_120|Poveri
str_male_name_121|Zexir
str_male_name_122|Frequo
str_male_name_123|Quervoltai
str_male_name_124|Puntop
str_male_name_125|Losver
str_male_name_126|Erap
str_male_name_127|Rsto
str_male_name_128|Xevrien
str_male_name_129|Polvisk
str_male_name_130|Xec
str_male_name_131|Father Blood
str_male_name_132|Brevshu
str_male_name_133|Bulbois
str_male_name_134|Larkstop
str_male_name_135|Lovten
str_male_name_136|Lship
str_male_name_137|Le Rewn
str_male_name_138|El Matdor
str_male_name_139|Guarierien
str_male_name_140|Chance
str_male_name_141|Andrew
str_male_name_142|Rickey
str_male_name_143|Elijah
str_male_name_144|Dustoph
str_male_name_145|Kevin
str_male_name_146|Barbari
str_male_name_147|Axzel
str_male_name_148|Axel
str_male_name_149|Aphelto
str_male_name_150|Apheltono
str_male_name_151|Afreckso
str_male_name_152|Atshi
str_male_name_153|Pulmonisl
str_male_name_154|Murphy
str_male_name_155|Lawfonteri
str_male_name_156|Clackrentrackoneck
str_male_name_157|Khryill
str_male_name_158|Black Fren
str_male_name_159|Resvol
str_male_name_160|Coraveriosk
str_male_name_161|Carter
str_male_name_162|Strange Man
str_male_name_163|Soper
str_male_name_164|Lofiskl
str_male_name_165|Sixlop
str_male_name_166|Kester
str_male_name_167|Velominus
str_male_name_168|Polvernisko
str_male_name_169|Lofsh
str_male_name_170|Nosh
str_male_name_171|Kilzmop
str_male_name_172|Treveri
str_male_name_173|Nafshi
str_male_name_174|Zer
str_male_name_175|Nofashil
str_male_name_176|Trepo
str_male_name_177|Likstox
str_male_name_178|Uvumipila
str_male_name_179|Oren
str_male_name_180|Odinsk
str_male_name_181|Axer
str_male_name_182|Tevriskop
str_male_name_183|Lolzeriom
str_male_name_184|Taragoth
str_male_name_185|Osper
str_male_name_186|Pellagus
str_male_name_187|Reps
str_male_name_188|Nativer Sefanson
str_male_name_189|Eightynine
str_male_name_190|Dashpolmu
str_male_name_191|Pitireful
str_male_name_192|Achoful
str_male_name_193|Brian
str_male_name_194|Timmerna
str_male_name_195|Malo
str_male_name_196|Wrevil
str_male_name_197|Wrepil
str_male_name_198|Wreskil
str_male_name_199|Wretil
str_male_name_200|Lofilsk
str_male_name_end|Fim
str_female_name_001|Anachorita
str_female_name_002|Braya
str_female_name_003|Branwyne
str_female_name_004|Bragwayn
str_female_name_005|Brigida
str_female_name_006|Guener
str_female_name_007|Wannore
str_female_name_008|Emayn
str_female_name_009|Ismena
str_female_name_010|Imaigne
str_female_name_011|Jessimond
str_female_name_012|Essylt
str_female_name_013|Isard
str_female_name_014|Iseldis
str_female_name_015|Iseult
str_female_name_016|Isolde
str_female_name_017|Isota
str_female_name_018|Isouda
str_female_name_019|Izett
str_female_name_020|Yseulte
str_female_name_021|Ysout
str_female_name_022|Hysode
str_female_name_023|Isata
str_female_name_024|Iselota
str_female_name_025|Iseut
str_female_name_026|Isolt
str_female_name_027|Isott
str_female_name_028|Issat
str_female_name_029|Izot
str_female_name_030|Ysolt
str_female_name_031|Isaut
str_female_name_032|Iseuda
str_female_name_033|Isold
str_female_name_034|Isot
str_female_name_035|Isotta
str_female_name_036|Isylte
str_female_name_037|Yseult
str_female_name_038|Ysoude
str_female_name_039|Jocea
str_female_name_040|Jocosa
str_female_name_041|Jossy
str_female_name_042|Jocey
str_female_name_043|Jodoca
str_female_name_044|Joyse
str_female_name_045|Josse
str_female_name_046|Juicea
str_female_name_047|Eluned
str_female_name_048|Linette
str_female_name_049|Linota
str_female_name_050|Luned
str_female_name_051|Lynette
str_female_name_052|Lina
str_female_name_053|Linnet
str_female_name_054|Linyeve
str_female_name_055|Lunet
str_female_name_056|Lyneue
str_female_name_057|Linniue
str_female_name_058|Linyive
str_female_name_059|Lunete
str_female_name_060|Lyonnete
str_female_name_061|Merewen
str_female_name_062|Merwenna
str_female_name_063|Merewina
str_female_name_064|Wantelien
str_female_name_065|Wentiliana
str_female_name_066|Wenthelen
str_female_name_067|Wenefreda
str_female_name_068|Wynifreed
str_female_name_069|Winefred
str_female_name_070|Winnifred
str_female_name_071|Maryell
str_female_name_072|Meriall
str_female_name_073|Meryall
str_female_name_074|Meriel
str_female_name_075|Miriel
str_female_name_076|Miriild
str_female_name_077|Muriele
str_female_name_078|Merhild
str_female_name_079|Meriel
str_female_name_080|Meryld
str_female_name_081|Miriela
str_female_name_082|Mirielis
str_female_name_083|Mirils
str_female_name_084|Muriella
str_female_name_085|Merilda
str_female_name_086|Miriald
str_female_name_087|Mirield
str_female_name_088|Miriella
str_female_name_089|Murie
str_female_name_090|Murienne
str_female_name_091|Gismon
str_female_name_092|Isamaya
str_female_name_093|Imme
str_female_name_094|Hyssmaye
str_female_name_095|Ysmene
str_female_name_096|Gwenhevare
str_female_name_097|Jenefer
str_female_name_098|Bragwayn
str_female_name_099|Bryde
str_female_name_101|Aldonza
str_female_name_102|Beatriz
str_female_name_103|Adela
str_female_name_104|Allison
str_female_name_105|Amela
str_female_name_106|Ava
str_female_name_107|Bliss
str_female_name_108|Cass
str_female_name_109|Cecily
str_female_name_110|Christabel
str_female_name_111|Christian
str_female_name_112|Christina
str_female_name_113|Clare
str_female_name_114|Clarice
str_female_name_115|Clarimond
str_female_name_116|Clarissa
str_female_name_117|Clemence
str_female_name_118|Colette
str_female_name_119|Constance
str_female_name_120|Courtney
str_female_name_121|Emma
str_female_name_122|Gaynor
str_female_name_123|Lisabelle
str_female_name_124|Jay
str_female_name_125|Joan
str_female_name_126|Katelyn
str_female_name_127|Katherine
str_female_name_128|Latisha
str_female_name_129|Letita
str_female_name_130|Morgan
str_female_name_131|Moragine
str_female_name_132|Morgayne
str_female_name_133|Lauda
str_female_name_134|Pagan
str_female_name_135|Paige
str_female_name_136|Ysabel
str_female_name_137|Isable
str_female_name_138|Able
str_female_name_139|Eleanor
str_female_name_140|Matilda
str_female_name_141|Maude
str_female_name_142|Matildae
str_female_name_143|Matilday
str_female_name_144|Bareguieria
str_female_name_145|Isabelle
str_female_name_146|Isabella
str_female_name_147|Elanoria
str_female_name_148|Phillipa
str_female_name_149|Mary
str_female_name_150|Catherine
str_female_name_151|Mary
str_female_name_152|Bohun
str_female_name_153|Margaret
str_female_name_154|Margeret
str_female_name_155|Magarit
str_female_name_156|Elizabeth
str_female_name_157|Anne
str_female_name_158|Annie
str_female_name_159|Provinciea
str_female_name_160|Anna
str_female_name_161|Heloise
str_female_name_162|Hildegard
str_female_name_163|Julian
str_female_name_164|Christine
str_female_name_165|Jane
str_female_name_166|Shoria
str_female_name_167|Alice
str_female_name_168|Katherin
str_female_name_169|Margarey
str_female_name_170|Joaness
str_female_name_171|Godiva
str_female_name_172|Marigold
str_female_name_173|Lulu
str_female_name_174|Marden
str_female_name_175|Magge
str_female_name_176|Madi
str_female_name_177|Luei
str_female_name_178|Lufu
str_female_name_179|Luella
str_female_name_180|Lovedie
str_female_name_181|Lovedeya
str_female_name_182|LoveDaya
str_female_name_183|Lovedaia
str_female_name_184|Lorcia
str_female_name_185|Lorelle
str_female_name_186|Lorellen
str_female_name_187|Loricar
str_female_name_188|Long
str_female_name_189|Linsey
str_female_name_190|Lindsey
str_female_name_191|Linden
str_female_name_192|Lily
str_female_name_193|Lili
str_female_name_194|Lilli
str_female_name_195|Lilian
str_female_name_196|Leuedai
str_female_name_197|Liliana
str_female_name_198|Letha
str_female_name_199|Lee
str_female_name_200|Lark
str_female_name_end|End
str_lco_version|Companions Overseer v. 1.20
str_lco_i_return|Voltar
str_lco_i_attributes|Ver Atributos
str_lco_i_equipment|Ver Equipamentos
str_lco_i_ae_with|Auto-Equipar Companheiros Com:
str_lco_i_ae_with_horses|Cavalos
str_lco_i_ae_with_armors|Armaduras
str_lco_i_ae_with_shields|Escudos
str_lco_i_ae_companion|Equipar Companheiro
str_lco_i_ae_everyone|Equipar Todos
str_lco_i_title_companions|Companheiros
str_lco_i_list_companions|Lista de Companheiros
str_lco_i_list_lords|Lista de Senhores do Reino
str_lco_i_list_regulars|Lista de Tropas Regulares
str_lco_i_hero_panel_title|Companheiros Acessíveis
str_lco_i_weapons|Armas:
str_lco_i_armor|Armadura:
str_lco_i_horse|Cavalo:
str_lco_i_books|Livros
str_lco_i_inventory|Inventário:
str_lco_i_discard|Descarte/Pilhagem:
str_lco_i_retrieve|Recuperar todos os itens
str_lco_i_denars|{reg60} denar(s)
str_lco_i_character|Tela de personagem
str_lco_i_ie_icon|I/E
str_lco_slot_name_0|(espaço de arma)
str_lco_slot_name_1|(espaço de arma)
str_lco_slot_name_2|(espaço de arma)
str_lco_slot_name_3|(espaço de arma)
str_lco_slot_name_4|(espaço de elmo)
str_lco_slot_name_5|(espaço de armadura)
str_lco_slot_name_6|(espaço de botas)
str_lco_slot_name_7|(espaço de luvas)
str_lco_slot_name_8|(espaço de cavalo)
str_lco_slot_name_9|(espaço de livro)
str_lco_slot_name_a|(espaço de livro)
str_lco_slot_frozen|(congelado)
str_lco_error_drop_first|Primeiro, deposite o item arrastado atualmente em algum lugar. 
str_lco_message_hero_ae|{reg60?A:O} {s41} se equipou do seu inventário.
str_lco_message_all_heroes_ae|Seus companheiros se equiparam do seu inventário.
str_lco_message_hero_no_need|{s40} não tem necessidade de {s41}.
str_lco_error_inv_full|Não é possível dar o item ao jogador, o inventário está cheio.
str_lco_message_hero_replaced|{s40} substituiu o {s41} {reg4?dela:dele} por {s39}.
str_lco_message_hero_equipped|{s40} equipado {s41}.
str_lco_message_nobody_needs|Ninguém quer tirar {s41}.
str_lco_drop_error_type|Você não pode largar este item aqui!
str_lco_drop_error_reqs|Os pré-requisitos do item não foram atendidos para equipá-lo!
str_lco_drop_error_control|Você não pode controlar o equipamento desta tropa.
str_lco_impossible_error|SCRIPT ERROR #001: NO SWAP ITEM FOUND.
str_lco_drop_here|Solte os itens aqui para descartá-los.^Atualmente {reg0} item(s) foram descartados.
str_lco_s40|{s40}
str_lco_reg40|{reg40}
str_lco_reg40_41|{reg40}/{reg41}
str_lco_s42_s41|{s42} {s41}
str_lco_s41_reg60_reg61|{s41} ({reg60}/{reg61})
str_lco_s41_reg60|{s41} ({reg60})
str_item_imod_name_0|Simples
str_item_imod_name_1|com Rachaduras
str_item_imod_name_2|com Ferrugem
str_item_imod_name_3|com Dobras
str_item_imod_name_4|com Lascas
str_item_imod_name_5|com Danos
str_item_imod_name_6|de Má Qualidade
str_item_imod_name_7|de Grosso Acabamento
str_item_imod_name_8|de Muitos Anos
str_item_imod_name_9|sem Valor
str_item_imod_name_10|de Boa Qualidade
str_item_imod_name_11|de Boa Fatura
str_item_imod_name_12|com Boa Lâmina
str_item_imod_name_13|com Bom Balanço
str_item_imod_name_14|com Boa Têmpera
str_item_imod_name_15|Letal
str_item_imod_name_16|de Qualidade Excelente
str_item_imod_name_17|de Qualidade Suprema
str_item_imod_name_18|Enorme
str_item_imod_name_19|Forte
str_item_imod_name_20|Potente
str_item_imod_name_21|em Mal Estado
str_item_imod_name_22|em Pedaços
str_item_imod_name_23|Rudimentar
str_item_imod_name_24|Resistente
str_item_imod_name_25|Contundente
str_item_imod_name_26|Durável
str_item_imod_name_27|com Reforços
str_item_imod_name_28|de Qualidade Soberba
str_item_imod_name_29|de Qualidade Senhorial
str_item_imod_name_30|Coxo
str_item_imod_name_31|Corcovado
str_item_imod_name_32|Teimoso
str_item_imod_name_33|Tímido
str_item_imod_name_34|Dócil
str_item_imod_name_35|Espirituoso
str_item_imod_name_36|Campeão
str_item_imod_name_37|em Bom Estado
str_item_imod_name_38|de Ontem
str_item_imod_name_39|de Anteontem
str_item_imod_name_40|com Mal Cheiro
str_item_imod_name_41|em Decomposição
str_item_imod_name_42|Bolsa Grande de
str_lco_c_level|Nível
str_lco_c_xp|XP
str_lco_c_xp2next_level|XP para o NVL
str_lco_c_hp|HP/Max HP
str_lco_c_morale|Moral
str_lco_c_str|Força
str_lco_c_agi|Agilidade
str_lco_c_int|Inteligência
str_lco_c_cha|Carisma
str_lco_c_ironflesh|Pele de Ferro
str_lco_c_pstrike|Potên. de Golpe
str_lco_c_pthrow|Potên. de Arremesso
str_lco_c_pdraw|Pot. de Tensionamento
str_lco_c_wmaster|Maest. em Armas
str_lco_c_shield|Maest. em Escudos
str_lco_c_athletics|Atletismo
str_lco_c_riding|Montaria
str_lco_c_harchery|Arq. Montada
str_lco_c_looting|Pilhagem
str_lco_c_trainer|Instrução
str_lco_c_tracking|Rastreamento
str_lco_c_tactics|Tática
str_lco_c_pathfinding|Exploração
str_lco_c_spotting|Detecção
str_lco_c_invmanage|Admin. do Inventário
str_lco_c_woundtreat|Trat. de Feridas
str_lco_c_surgery|Cirurgia
str_lco_c_firstaid|Primei. Socorros
str_lco_c_engineer|Engenharia
str_lco_c_persuasion|Persuasão
str_lco_c_pmanage|Gest. d/Prisio.
str_lco_c_leadership|Liderança
str_lco_c_trade|Barganha
str_lco_c_1hw|Arm. de 1 Mão
str_lco_c_2hw|Arm. de 2 Mãos
str_lco_c_polearms|Arm. de Haste
str_lco_c_bows|Arcos e Flec.
str_lco_c_xbows|Bestas
str_lco_c_throwing|Arm. d/Arremesso
str_lcn_faction|Ele é leal ao {s41}.
str_lcn_stats|Renome: {reg60}. Controvérsia: {reg61}.
str_lcn_prompt|Insira suas notas pessoais em {s41}:
str_faction_relation_mnus_100_ns|vingativo
str_faction_relation_mnus_90_ns|vingativo
str_faction_relation_mnus_80_ns|vingativo
str_faction_relation_mnus_70_ns|rancoroso
str_faction_relation_mnus_60_ns|odioso
str_faction_relation_mnus_50_ns|furioso
str_faction_relation_mnus_40_ns|ressentido
str_faction_relation_mnus_30_ns|hostil
